199708,-4.07,7.41,0.25,-0.67,-1.16,0.41
199709,5.45,2.58,0.08,-1.66,-1.29,0.44
199710,-3.76,-0.7,2.64,0.97,1.91,0.42
199711,2.53,-5.78,0.9,2.92,3.4,0.39
199712,1.4,-1.81,3.43,-0.1,2.24,0.48
199801,-0.02,-1.56,-1.97,1.3,-0.64,0.43
199802,7.01,-0.24,-0.71,-0.6,-2.72,0.39
199803,4.84,-0.72,1.25,-0.85,-0.15,0.39
199804,0.83,0.09,0.36,-1.9,-0.16,0.43
199805,-2.84,-2.78,2.91,1.08,2.63,0.4
199806,2.88,-3.84,-2.38,-0.08,-3.42,0.41
199807,-2.76,-5.15,-1.76,1.58,1.32,0.4
199808,-16.32,-4.32,1.86,4.18,6.9,0.43
199809,5.98,-0.46,-3.5,-1.43,-2.42,0.46
199810,7.05,-3.29,-1.35,1.02,0.06,0.32
199811,5.82,0.32,-4.13,0.04,-0.71,0.31
199812,5.95,-1.34,-4.88,0.77,-4.38,0.38
199901,3.35,-1.83,-4.45,-1.89,-5.94,0.35
199902,-4.16,-4.31,1.89,-1.77,4.52,0.35
199903,3.34,-3.48,-2.3,-1.71,-2.8,0.43
199904,4.34,4.1,3.35,-2.04,0.06,0.37
199905,-2.12,3.49,1.55,0.68,2.57,0.34
199906,4.71,1.43,-3.47,0.73,-3,0.4
199907,-3.37,2.07,1.24,1.23,1.81,0.38
199908,-1.37,-1.54,-2.19,0.48,0.11,0.39
199909,-2.69,3.03,-4.19,-0.91,-1.92,0.39
199910,5.63,-6.85,-3.02,-2.28,-0.63,0.39
199911,2.84,4.36,-8.35,-1.7,-4.57,0.36
199912,7.11,3.49,-8.72,-5.77,-6.61,0.44
200001,-4.28,2.7,0.06,-6.02,4,0.41
200002,1.64,16.7,-14.07,-15.45,-4.5,0.43
200003,6.83,-13.87,9.64,11.02,-0.22,0.47
200004,-4.86,-3.18,7.19,6.42,7.82,0.46
200005,-3.55,-2.18,5.25,3.09,2.77,0.5
200006,3.66,7.31,-10.34,-5.29,-5.35,0.4
200007,-2.24,-1.51,9.29,5.59,4.74,0.48
200008,7.12,-0.45,-1.77,-4.3,-0.5,0.5
200009,-5.36,0.85,9.58,3.69,8.85,0.51
200010,-2.89,-3.42,7.02,9.83,8.17,0.56
200011,-10.31,-0.71,16.01,13.94,14.39,0.51
200012,1.5,4.87,10.96,0.68,8.12,0.5
200101,3.25,3.42,-8.68,-6.11,-10.78,0.54
200102,-9.77,2.3,17.58,9.92,13.11,0.38
200103,-7.32,1.5,10.49,4.01,8.26,0.42
200104,7.66,-0.05,-8.31,-3.86,-6.47,0.39
200105,0.84,3.53,1.92,-0.46,1.73,0.32
200106,-1.95,4.68,0.2,0.85,-2.05,0.28
200107,-2.17,-3.28,3.15,7.17,5.93,0.3
200108,-6.3,2.14,3.92,3.63,8.18,0.31
200109,-9.37,-5.46,1.66,3.78,5.92,0.28
200110,2.41,5.44,-7.06,-1.23,-6.5,0.22
200111,7.74,-0.04,-0.8,-2.69,-3.84,0.17
200112,1.67,5.28,1.57,0.55,1.02,0.15
200201,-1.61,0.74,3.24,4.9,3.8,0.14
200202,-2.23,-0.62,5.03,7.1,7.46,0.13
200203,4.26,3.83,1.03,-0.66,0.03,0.13
200204,-5.22,5.8,7.51,3.56,6.91,0.15
200205,-1.15,-2.48,2.9,1.23,4.54,0.14
200206,-7.31,2.31,2.35,3.7,2.98,0.13
200207,-8.36,-5.47,-3.25,3.32,-0.76,0.15
200208,0.59,-0.51,1.3,1.25,-1.18,0.14
200209,-10.12,3.16,0.74,2.41,-1.74,0.14
200210,7.55,-4.02,-6.37,-3.07,0.01,0.14
200211,5.89,2.07,-1.37,-7.35,4.09,0.12
200212,-5.48,0.84,4.3,5.01,-1.71,0.11
200301,-2.47,0.8,-0.44,-1.34,0.37,0.1
200302,-1.69,-0.91,0.07,0.92,-1.11,0.09
200303,0.83,0.18,-1.92,1.25,-0.26,0.1
200304,8.13,1.01,-0.27,-3.76,0.53,0.1
200305,6.32,4.24,0.6,-4.17,1.29,0.09
200306,1.51,1.33,0.07,0.78,-0.82,0.1
200307,2.15,3.92,-0.99,-4.06,1.04,0.07
200308,2.5,2.63,1.39,-2.35,1.92,0.07
200309,-1.07,0.49,0.07,1.06,-0.14,0.08
200310,6.04,2.74,3.26,-1.61,2.01,0.07
200311,1.48,2.35,0.84,-0.36,1.1,0.07
200312,4.52,-2.37,1.74,-0.39,0.98,0.08
200401,2.09,1.73,1.34,-3.17,1.98,0.07
200402,1.51,-0.14,0.9,1.68,-1.1,0.06
200403,-1.18,2.42,0.4,1.39,-0.79,0.09
200404,-2.19,-1.99,-2.83,4.03,-1.49,0.08
200405,1.26,-0.19,0.52,-1.66,0.33,0.06
200406,2.04,1.91,1.3,0.6,0.18,0.08
200407,-3.81,-2.52,3.99,3.57,-0.42,0.1
200408,0.04,-1.14,1.48,0.62,-0.52,0.11
200409,2.08,3.81,0.02,-0.5,-1.58,0.11
200410,1.66,0.56,0.06,0.26,1.1,0.11
200411,4.63,4.31,1.14,0.27,-0.65,0.15
200412,3.31,-0.31,-0.24,-0.39,0.52,0.16
200501,-2.66,-0.65,1.79,3.18,-0.41,0.16
200502,2.19,0.38,1.76,1.94,0.3,0.16
200503,-1.69,-1.33,1.58,1.31,1.23,0.21
200504,-2.88,-3.94,-0.21,0.8,-0.72,0.21
200505,3.49,2.25,-0.87,-0.72,-0.33,0.24
200506,0.92,3.28,2.49,1.23,-0.34,0.23
200507,4.03,2.65,-1.35,0.32,-1.04,0.24
200508,-0.71,-0.22,1.5,-0.23,-0.12,0.3
200509,0.91,0.21,1.39,0.91,-1.48,0.29
200510,-2.52,-1.94,-0.41,-1.84,-0.21,0.27
200511,3.88,1.07,-0.79,-0.48,-0.96,0.31
200512,0.14,0.21,0.24,0.15,-0.03,0.32
200601,3.48,5.77,0.32,-0.23,-1.13,0.35
200602,-0.54,-0.56,0.71,-1.86,2.26,0.34
200603,1.39,2.93,0.09,0.07,-0.54,0.37
200604,1.15,0.14,2.61,1.42,-0.66,0.36
200605,-3.37,-2.3,2.39,0.72,1.65,0.43
200606,-0.55,-0.7,0.69,1.46,0.03,0.4
200607,-0.74,-2.79,2.68,1.31,0.49,0.4
200608,2.12,0.41,-1.02,-1.85,2,0.42
200609,1.33,-2.17,0.78,-0.32,1.16,0.41
200610,3.27,2.22,-0.99,0.7,-0.57,0.41
200611,1.74,-0.13,0.14,-0.39,-1.09,0.42
200612,0.65,-0.55,2.44,-1.22,2.02,0.4
200701,1.23,-0.07,-0.68,0.29,0.57,0.44
200702,-1.75,1.53,0.33,-0.33,-0.54,0.38
200703,0.9,0,0.29,0.92,-0.99,0.43
200704,3.86,-1.32,-1.18,1.55,0.3,0.44
200705,3.68,0.03,0.46,1.58,-1.48,0.41
200706,-1.74,0.62,-0.66,0.76,0,0.4
200707,-3.43,-2.76,-2.8,0.99,-1.92,0.4
200708,0.68,-1.21,-1.36,-1.27,-0.02,0.42
200709,3.82,-1.63,-2.24,-0.37,-3.5,0.32
200710,2.33,0.57,-4.16,0.04,-0.48,0.32
200711,-5.45,-3.58,-0.98,1.83,1.4,0.34
200712,-0.56,0.59,-0.79,1.7,-1.14,0.27
200801,-6.38,-1.02,5.15,-0.45,2.38,0.21
200802,-2.24,0.38,-0.22,1.89,-1.66,0.13
200803,-1.3,0.02,0.39,1.1,1.77,0.17
200804,4.73,-1.82,0.07,2.38,-2.34,0.18
200805,2.41,2.86,-2.74,1.92,-0.87,0.18
200806,-7.9,0.99,-2.8,5.33,-1.43,0.17
200807,-1.54,2.57,1.69,-2.95,3.79,0.15
200808,1,2.32,1.07,2.01,2.09,0.13
200809,-9.96,-0.8,4.07,-1.39,5.19,0.15
200810,-18.41,-3.83,-0.48,2.44,3.16,0.08
200811,-7.74,-4.64,-3.11,2.59,2.59,0.03
200812,1.5,4.53,-1.57,0.1,-1.41,0
200901,-7.52,-1.64,-7.26,2.01,-3,0
200902,-9.89,-1.11,-5.54,1.21,-2.19,0.01
200903,8.81,0.25,1.01,-1.84,-1.91,0.02
200904,10.49,6.36,4.25,1.35,-0.99,0.01
200905,6.68,-1.59,-0.08,-1.62,-3.32,0
200906,-0.22,1.54,-3.08,-0.45,0.44,0.01
200907,8.14,2.17,4.59,-0.65,1.67,0.01
200908,3.02,0.18,5.49,-1.96,2.43,0.01
200909,4.54,3.27,1.51,1.48,-1.33,0.01
200910,-2.75,-3.54,-2.6,3.87,-0.87,0
200911,5.76,-2.09,-0.15,0.5,-0.92,0
200912,3.02,5.53,0.19,0.9,-0.47,0.01
201001,-3.63,0.55,0.64,-1.41,1.86,0
201002,3.71,1.32,2.73,-0.24,0.04,0
201003,6.27,1.69,1.4,-1.21,0.69,0.01
201004,1.92,4.13,2.06,0.98,1.24,0.01
201005,-7.86,0.28,-2.2,0.33,0.3,0.01
201006,-5.5,-1.75,-3.82,-0.15,-0.63,0.01
201007,6.95,0.09,1.08,0.2,2.02,0.01
201008,-4.45,-1.9,-2.17,0.7,-3.13,0.01
201009,9.47,3.57,-1.83,-0.21,-0.12,0.01
201010,3.89,0.8,-1.4,0.83,0.11,0.01
201011,0.81,3.81,0.04,-0.15,0.67,0.01
201012,6.83,1.25,3.45,-3.64,2.48,0.01
201101,1.98,-2.06,1.33,0.13,1.24,0.01
201102,4.01,1.89,0.4,-1.93,-0.39,0.01
201103,0.43,2.16,-1.72,2.19,0.76,0.01
201104,2.79,-0.03,-2.28,1.24,-0.6,0
201105,-1.48,-0.96,-1.45,2.71,-0.73,0
201106,-1.87,-0.4,-0.23,2.71,0.09,0
201107,-2.28,-0.71,-1.96,1.93,-1.91,0
201108,-5.92,-2.85,-1.85,1.67,-0.66,0.01
201109,-8.57,-3.87,-0.55,2.66,0.25,0
201110,11.56,3.21,-0.05,-1.07,-0.16,0
201111,-0.46,-0.63,-0.24,1.73,1.06,0
201112,0.33,-0.5,2.89,0,2.94,0
201201,5.27,2.22,-2.95,-1.6,-1.46,0
201202,4.32,-1.32,0.14,0.42,0.14,0
201203,2.4,-1.14,0.72,-0.85,1.42,0
201204,-0.64,-0.96,-0.3,1.06,0.52,0
201205,-6.69,-0.42,0.44,2.01,2.74,0.01
201206,3.74,0.5,0.34,-0.98,0.72,0
201207,1.01,-2.24,0.72,0.77,0.1,0
201208,2.76,0.79,0.24,-1.12,-1.12,0.01
201209,2.8,0.88,0.68,-1.68,0.75,0.01
201210,-1.63,-0.37,3.72,-0.93,2.27,0.01
201211,0.65,-0.05,-0.73,0.76,0.86,0.01
201212,1.3,1.98,3.03,-1.59,0.7,0.01
201301,5.33,0.51,1.54,-0.75,2.22,0
201302,0.96,-0.91,-0.01,0.19,1.09,0
201303,3.71,0.82,-0.15,0.78,1.86,0
201304,1.27,-2.69,-0.02,0.38,0.99,0
201305,2.53,1.55,1.12,-1.19,-0.99,0
201306,-1.52,0.99,0.52,-0.26,0.14,0
201307,5.69,1.7,-0.24,-1.22,-0.23,0
201308,-2.53,0.24,-2.13,0.78,-2.32,0
201309,3.82,2.01,-1.42,0.09,-1.29,0
201310,4.09,-1.55,0.65,1.73,0.62,0
201311,2.79,0.89,-0.53,0.51,0.62,0
201312,2.64,-0.59,-0.08,-0.69,-0.42,0
201401,-3.42,0.62,-1.43,-3.01,-1.17,0
201402,4.72,0.15,-0.42,-0.09,-0.7,0
201403,0.62,-0.85,4.88,1.66,2.15,0
201404,0.25,-3.15,1.78,3.02,1,0
201405,1.98,-1.91,-0.57,-0.02,-1.17,0
201406,2.81,2.96,0.52,-2.09,-2.17,0
201407,-2.06,-4.07,-0.04,0.8,-0.01,0
201408,4.06,0.44,-1.01,0.51,-0.49,0
201409,-2.45,-3.93,-2.62,1.24,-0.79,0
201410,2.03,2.2,-3.48,0.3,-0.2,0
201411,2.22,-2.39,-2.95,1.31,0.17,0
201412,-0.2,1.89,0.77,-1.68,0.93,0
201501,-3.47,-1.19,-3.89,2.14,-1.11,0
201502,6.15,0.57,-1.35,-1.05,-1.95,0
201503,-1.2,2.5,-0.93,0,-0.56,0
201504,1.11,-2.33,3.37,-0.64,-0.32,0
201505,1,0.38,-1.79,-1.34,-0.6,0
201506,-1.7,2.51,-1.32,-0.55,-1.04,0
201507,1.05,-4.88,-5.07,0.94,-2.12,0
201508,-5.93,0.35,3.45,0.26,0.99,0
201509,-3.35,-2.86,0.72,1.54,-0.2,0
201510,7.53,-2.05,0.52,0.09,-0.01,0
201511,0.45,2.14,-1.25,-2.07,-0.86,0
201512,-2.45,-3.09,-2.2,-0.45,0.36,0.01
201601,-5.73,-3.12,4.02,2.95,2.7,0.01
201602,0.26,1.56,0.91,1.9,2.61,0.02
201603,7,1.52,2,0.09,0.45,0.02
201604,1.12,2.56,3.72,-3.61,2.65,0.01
201605,1.39,-0.57,-2.61,0,-2.27,0.01
201606,-0.11,0.44,0.24,0.33,2.29,0.02
201607,3.92,2.07,-2.9,0.89,-1.68,0.02
201608,0.43,1.21,1.59,-0.97,-0.23,0.02
201609,0.34,1.35,-1.07,-1.65,-0.05,0.02
201610,-2.05,-3.27,2.89,0.21,0.42,0.02
201611,4.54,5.29,6.78,-2.62,3.29,0.01
201612,1.77,0.2,3.1,0.04,0.45,0.03
201701,2.13,-1.01,-1.84,-0.23,-1.69,0.04
201702,3.24,-1.81,-3.4,0.25,-1.52,0.04
201703,0.21,0.35,-2.95,1.63,-1.12,0.03
201704,0.84,-0.16,-3.05,1.79,-1.57,0.05
201705,0.93,-2.7,-4.28,2.34,-1.75,0.06
201706,0.99,2.5,1.66,-2.69,-0.87,0.06
201707,1.97,-1.14,0.08,-0.69,-0.05,0.07
201708,0.06,-1.41,-2.61,1.29,-2.43,0.09
201709,2.48,3.24,2.58,-1.33,1.64,0.09
201710,1.98,-1.72,-1.69,1.47,-3.48,0.09
201711,2.88,-0.13,-1.02,2.69,0.18,0.08
201712,1.18,-0.33,-0.34,0.57,1.12,0.09
201801,5.23,-2.88,-2.87,0,-1.08,0.11
201802,-3.95,-0.23,-2.74,0.86,-2.59,0.11
201803,-2.17,2.98,0.16,-0.46,-0.04,0.12
201804,0.35,0.46,1.36,-1.91,0.74,0.14
201805,2.51,2.86,-3.41,-1.37,-1.71,0.14
201806,0.39,0.18,-1.04,1.18,0.88,0.14
201807,3.11,-2.11,0.79,1.12,0.55,0.16
201808,3.09,0.56,-5.77,0.56,-3.46,0.16
201809,0.06,-2.24,-1.1,0.38,0.59,0.15
201810,-7.81,-3.8,3.67,0.24,2.82,0.19
201811,1.62,-1.49,0.28,-0.21,1.03,0.18
201812,-9.52,-2.19,-0.81,-0.2,-0.51,0.19
201901,8.59,2.87,-1.15,-0.86,-1.57,0.21
201902,3.39,1.98,-3.23,-0.04,-1.27,0.18
201903,0.95,-3.39,-3.77,1.34,-1.39,0.19
201904,3.9,-0.96,0.81,1.15,-1.19,0.21
201905,-6.82,-1.08,-1.18,-0.26,0.86,0.21
201906,6.99,0.52,-1.18,0.46,-0.85,0.18
201907,1.07,-1.01,-0.69,0.27,0,0.19
201908,-2.48,-3.36,-2.41,1.4,-0.59,0.16
201909,1.52,0.28,6.13,1.43,3.14,0.18
201910,1.83,0.01,-1.47,1.06,-0.98,0.15
201911,3.8,0.21,-2.79,-1.67,-1.41,0.12
201912,2.79,0.82,1.43,-0.21,1.57,0.14
202001,-0.34,-3.74,-6.08,-0.04,-2.84,0.13
202002,-8.23,-0.69,-2.5,-0.83,-2.42,0.12
202003,-14.09,-9.81,-10.4,0.12,-1.75,0.12
202004,13.33,3.82,-2.54,2.03,-0.38,0
202005,5.45,2.22,-5.4,0.89,-2.79,0.01
202006,2.43,1.54,-3.58,1.39,-0.47,0.01
202007,5.71,-2.63,-2.21,0.56,0.32,0.01
202008,7.44,-1.31,-4.61,3.36,-1.38,0.01
202009,-3.66,0.29,-2.07,0.11,-1.04,0.01
202010,-2.11,4.91,2.43,-2.1,-0.89,0.01
202011,12.53,5.64,3.1,-2.48,1.36,0.01
202012,4.6,4.16,-2.04,-1.74,0.6,0.01
202101,-0.3,4.78,1.45,-2.62,2,0
202102,3.19,3.97,8.64,-0.91,0.2,0
202103,3.52,-1.84,8.09,4.26,4.7,0
202104,5.13,-2.22,-0.81,1.8,-2.09,0
202105,0.69,0.21,6.22,0.1,3.48,0
202106,2.31,-1.57,-7.85,-0.17,-3,0
202107,1.23,-4.53,-1.37,5.17,1.11,0
202108,2.81,-1.44,-0.51,0,-1.77,0
202109,-4.28,1.44,3.87,-2.55,2.1,0
202110,6.67,-2.93,-1.37,1.17,-1.92,0
